caseid,time,activity
298,32410,end_service
304,32410,begin_service
314,32423,arrival
314,32423,join_queue_1
315,32677,arrival
315,32677,join_queue_1
305,32677,renege_queue_1
296,32703,end_service
306,32703,begin_service
295,32737,end_service
307,32737,begin_service
316,32815,arrival
316,32815,join_queue_1
317,32932,arrival
317,32932,join_queue_1
318,32997,arrival
318,32997,join_queue_1
308,32997,renege_queue_1
319,33013,arrival
319,33013,join_queue_1
309,33013,renege_queue_1
304,33018,end_service
310,33018,begin_service
300,33032,end_service
311,33032,begin_service
320,33121,arrival
320,33121,join_queue_1
299,33216,end_service
312,33216,begin_service
306,33238,end_service
313,33238,begin_service
321,33272,arrival
321,33272,join_queue_1
293,33320,end_escalated_service
298,33320,begin_escalated_service
301,33325,end_service
314,33325,begin_service
289,33335,end_escalated_service
307,33335,begin_escalated_service
322,33388,arrival
322,33388,join_queue_1
314,33559,end_service
315,33559,begin_service
323,33640,arrival
323,33640,join_queue_1
307,33644,end_service
316,33644,begin_service
324,33758,arrival
324,33758,join_queue_1
325,33769,arrival
325,33769,join_queue_1
326,33820,arrival
326,33820,join_queue_1
312,33868,end_service
317,33868,begin_service
327,34003,arrival
327,34003,join_queue_1
328,34031,arrival
328,34031,join_queue_1
318,34031,renege_queue_1
298,34052,end_escalated_service
313,34052,begin_escalated_service
329,34117,arrival
329,34117,join_queue_1
319,34117,renege_queue_1
330,34178,arrival
330,34178,join_queue_1
320,34178,renege_queue_1
331,34288,arrival
331,34288,join_queue_1
321,34288,renege_queue_1
317,34296,end_service
322,34296,begin_service
311,34298,end_service
323,34298,begin_service
332,34403,arrival
332,34403,join_queue_1
310,34453,end_service
324,34453,begin_service
322,34462,end_service
325,34462,begin_service
333,34465,arrival
333,34465,join_queue_1
316,34490,end_service
326,34490,begin_service
334,34611,arrival
334,34611,join_queue_1
313,34660,end_service
327,34660,begin_service
335,34692,arrival
335,34692,join_queue_1
335,34692,join_queue_2 - service request escalated
315,34726,end_service
328,34726,begin_service
336,34763,arrival
336,34763,join_queue_1
337,34837,arrival
337,34837,join_queue_1
328,34879,end_service
329,34879,begin_service
338,34892,arrival
338,34892,join_queue_1
338,34892,join_queue_2 - service request escalated
339,34914,arrival
339,34914,join_queue_1
323,34922,end_service
330,34922,begin_service
340,34928,arrival
340,34928,join_queue_1
325,35020,end_service
331,35020,begin_service
341,35062,arrival
341,35062,join_queue_1
342,35118,arrival
342,35118,join_queue_1
342,35118,join_queue_2 - service request escalated
332,35118,renege_queue_1
343,35125,arrival
343,35125,join_queue_1
333,35125,renege_queue_1
344,35198,arrival
344,35198,join_queue_1
334,35198,renege_queue_1
307,35297,end_escalated_service
335,35297,begin_escalated_service
326,35322,end_service
335,35322,begin_service
345,35343,arrival
345,35343,join_queue_1
346,35485,arrival
346,35485,join_queue_1
336,35485,renege_queue_1
347,35616,arrival
347,35616,join_queue_1
337,35616,renege_queue_1
313,35638,end_escalated_service
338,35638,begin_escalated_service
335,35726,end_service
338,35726,begin_service
324,35753,end_service
339,35753,begin_service
327,35779,end_service
340,35779,begin_service
329,35791,end_service
348,35791,arrival
348,35791,join_queue_1
348,35791,join_queue_2 - service request escalated
341,35791,begin_service
349,35913,arrival
349,35913,join_queue_1
350,35956,arrival
350,35956,join_queue_1
350,35956,join_queue_2 - service request escalated
